Id,Nombres,Apellidos,Edad,Nota 1,% Nota 1,Nota 2,% Nota 2,Nota 3,% Nota 3,Nota 4,% Nota 4,Nota 5,% Nota 5
00749345421,Ana,Gómez González,24,"2,4",10%,"3,2",20%,"2,9",30%,1,20%,"3,3",20%
13367780406,Luis,González González,18,"2,8",10%,"0,5",20%,"4,1",30%,"2,2",20%,"2,3",20%
17739794425,Carlos,Gómez López,26,"2,1",10%,"0,1",20%,"2,1",30%,"2,3",20%,"2,2",20%
50636844350,Sofía,Sánchez Pérez,23,"3,1",10%,3,20%,"3,8",30%,"0,2",20%,"0,7",20%
41847795768,María,Fernández Pérez,19,"3,2",10%,"0,6",20%,3,30%,"1,1",20%,"4,7",20%
75336333225,Ana,López Pérez,18,"3,4",10%,"0,7",20%,"1,3",30%,"2,3",20%,2,20%
64202351165,Diego Ana,García Rodríguez,19,"0,7",10%,1,20%,"0,5",30%,"4,9",20%,"1,5",20%
42985836622,Pedro,Martínez Gómez,25,"1,4",10%,"1,8",20%,"4,5",30%,"4,6",20%,"3,3",20%
56735889092,Valentina Luis,Sánchez Hernández,26,"4,7",10%,"4,6",20%,"1,7",30%,"0,6",20%,"1,6",20%
41305420710,Sofía,Rodríguez García,19,"4,7",10%,"1,3",20%,"0,6",30%,5,20%,"3,3",20%
81324371469,Luis,Rodríguez Fernández,20,"1,4",10%,"0,7",20%,"3,5",30%,"0,7",20%,"2,8",20%
19253330586,Pedro,González Hernández,20,"0,8",10%,"2,1",20%,"4,3",30%,1,20%,"2,8",20%
90714386943,Pedro María,García Rodríguez,27,"4,3",10%,"1,6",20%,"1,4",30%,"1,7",20%,2,20%
58529573704,Pedro,Hernández López,27,"1,4",10%,"4,8",20%,"2,4",30%,"3,3",20%,"0,5",20%
06832345954,Diego,Sánchez González,28,"1,8",10%,"1,4",20%,4,30%,"3,7",20%,"2,7",20%
61435127611,Sofía Luis,Sánchez García,21,"2,4",10%,4,20%,"2,8",30%,"3,4",20%,"1,9",20%
11991800183,María,López López,18,"3,4",10%,"3,6",20%,"0,2",30%,"0,9",20%,"0,9",20%
23688039289,Diego Juan,Fernández Hernández,26,"2,4",10%,"2,4",20%,"4,9",30%,"3,8",20%,1,20%
11409549772,Pedro Valentina,Hernández Rodríguez,20,"4,3",10%,"3,4",20%,"0,5",30%,"0,8",20%,3,20%
87760867063,Valentina,Pérez García,26,"0,4",10%,"4,3",20%,"1,9",30%,"1,6",20%,"0,3",20%
35185901380,Ana,Fernández López,25,"1,4",10%,"4,4",20%,"2,6",30%,"1,8",20%,"0,4",20%
06983648113,Sofía Juan,Pérez Pérez,23,"2,3",10%,"1,5",20%,"0,6",30%,"2,4",20%,3,20%
23198138741,Diego Ana,Martínez López,23,1,10%,"1,3",20%,"1,1",30%,"4,9",20%,"3,1",20%
66327568774,Pedro,Fernández Sánchez,28,"4,6",10%,4,20%,"1,6",30%,"4,8",20%,"2,2",20%
01704764144,Diego Luis,González Martínez,23,"3,7",10%,"3,9",20%,1,30%,0,20%,"2,4",20%
61173634055,Luis,Fernández Pérez,19,3,10%,"3,4",20%,"0,2",30%,"1,8",20%,"4,7",20%
71484035672,Pedro,Martínez López,24,"1,9",10%,2,20%,"3,2",30%,"4,1",20%,"2,8",20%
03798611483,Pedro,Sánchez Martínez,21,"4,6",10%,"4,9",20%,"0,3",30%,"1,5",20%,"4,6",20%
79142796436,Carlos,Gómez Hernández,24,4,10%,"3,3",20%,"1,4",30%,"4,4",20%,"1,5",20%
96079294776,María Juan,Sánchez Martínez,22,"1,6",10%,"2,5",20%,1,30%,"4,7",20%,"1,5",20%
12615382940,Ana,Sánchez López,25,"2,1",10%,"2,3",20%,"2,2",30%,"2,7",20%,"0,7",20%
28472938386,Valentina,Sánchez Martínez,26,"0,7",10%,"3,9",20%,"1,2",30%,"2,6",20%,"0,7",20%
63567529093,Valentina Valentina,Fernández García,18,"1,7",10%,"4,3",20%,"4,6",30%,"1,9",20%,"1,1",20%
65486349361,Pedro Pedro,González Martínez,20,"3,6",10%,"0,2",20%,"3,2",30%,"3,5",20%,"1,9",20%
89378801895,Valentina María,Sánchez López,19,"0,3",10%,"4,8",20%,"1,5",30%,"1,7",20%,"3,3",20%
99962926067,Sofía Ana,Sánchez García,20,"0,7",10%,"1,1",20%,"4,5",30%,"0,7",20%,"0,1",20%
41111472408,Lucía,García Gómez,20,"2,2",10%,"2,4",20%,2,30%,"4,3",20%,"3,5",20%
93720488303,Valentina,Hernández Fernández,18,4,10%,"0,1",20%,"0,5",30%,"3,6",20%,"0,1",20%
46792042518,Sofía Lucía,Hernández González,21,"1,7",10%,"2,2",20%,"3,9",30%,"3,1",20%,"2,8",20%
15599684312,Lucía Sofía,Rodríguez Fernández,20,"4,3",10%,"2,6",20%,2,30%,"0,9",20%,"0,1",20%
75940758295,Sofía Lucía,Hernández Hernández,19,"3,2",10%,"2,1",20%,"0,4",30%,"0,6",20%,"4,8",20%
16505535769,Valentina,Fernández Rodríguez,19,"1,6",10%,"2,8",20%,"0,8",30%,"0,4",20%,0,20%
87752760884,Pedro Juan,Gómez Fernández,20,"2,4",10%,2,20%,"1,7",30%,"2,5",20%,"3,6",20%
93887892882,Carlos Pedro,García Fernández,27,"0,6",10%,2,20%,"2,5",30%,"3,7",20%,"0,3",20%
05240281082,Ana Sofía,López Rodríguez,27,"4,5",10%,"0,7",20%,"2,3",30%,"4,8",20%,"4,4",20%
59229031976,Diego,Rodríguez Fernández,22,"1,2",10%,"2,5",20%,"3,3",30%,"1,2",20%,"3,6",20%
79179703729,Diego,Fernández González,22,"0,9",10%,"3,9",20%,"0,9",30%,"3,6",20%,4,20%
97458379989,Diego Luis,Hernández Sánchez,19,1,10%,0,20%,"2,5",30%,"1,8",20%,"2,1",20%
10832974430,Ana Pedro,García López,21,4,10%,"2,6",20%,"1,1",30%,2,20%,"4,1",20%
88385800123,Ana,Gómez López,26,"4,8",10%,"3,3",20%,"0,2",30%,"3,3",20%,"2,5",20%
29496568042,Pedro,González García,24,"3,2",10%,"1,4",20%,5,30%,"1,7",20%,"3,6",20%
45427410933,María,Gómez Hernández,25,"2,8",10%,"0,5",20%,"3,3",30%,4,20%,"2,4",20%
29468535056,Carlos,López González,18,"2,9",10%,2,20%,1,30%,"2,4",20%,"3,2",20%
15359853598,Ana,Hernández López,26,"2,3",10%,"4,2",20%,"2,6",30%,1,20%,"2,3",20%
16899363616,Luis,García Gómez,19,4,10%,"1,9",20%,2,30%,"2,3",20%,0,20%
36525299436,Valentina Diego,Gómez Pérez,22,"4,7",10%,"1,5",20%,"4,2",30%,"0,7",20%,5,20%
33625434113,Lucía Pedro,Pérez Fernández,21,"2,7",10%,"1,1",20%,"1,4",30%,5,20%,4,20%
26930832087,Valentina,López Gómez,20,"0,8",10%,2,20%,"1,7",30%,"0,3",20%,"0,1",20%
49134868570,Carlos María,Martínez Sánchez,23,"4,3",10%,"3,6",20%,"1,8",30%,"3,7",20%,"1,7",20%
71672694629,Sofía,González Rodríguez,26,"0,9",10%,"1,4",20%,"0,4",30%,"4,5",20%,"2,2",20%
00412799768,Valentina Ana,Martínez García,25,"0,5",10%,"3,2",20%,"2,4",30%,5,20%,"1,7",20%
01686529343,Sofía,Pérez González,18,"2,6",10%,"0,6",20%,"0,9",30%,"3,5",20%,"1,5",20%
66584469756,Pedro Ana,Gómez López,22,"1,5",10%,"2,4",20%,"4,3",30%,0,20%,"1,6",20%
47906529342,Pedro,Sánchez Fernández,27,"4,8",10%,"4,3",20%,"2,1",30%,"3,9",20%,"2,9",20%
08240732821,Lucía Carlos,García González,21,"1,8",10%,"2,6",20%,"1,9",30%,"1,9",20%,2,20%
86673067019,Ana,Fernández Sánchez,21,"0,9",10%,"1,2",20%,1,30%,"0,1",20%,"1,2",20%
73440732334,Carlos Carlos,López Hernández,28,"4,8",10%,"4,8",20%,"3,6",30%,"3,8",20%,"1,1",20%
52756797062,Valentina Juan,Fernández Sánchez,20,"2,2",10%,"3,5",20%,"2,9",30%,"3,9",20%,5,20%
94887901725,Sofía,González García,25,"0,3",10%,"3,9",20%,"4,5",30%,"4,9",20%,"0,6",20%
82713661548,Juan Carlos,Fernández Gómez,26,"2,4",10%,"4,7",20%,"2,3",30%,"4,1",20%,"1,2",20%
24647153944,Sofía Diego,Sánchez Pérez,24,"2,9",10%,0,20%,"3,6",30%,"1,3",20%,"2,4",20%
33563504206,Diego Sofía,García Martínez,28,"4,4",10%,"1,6",20%,"1,3",30%,1,20%,"2,2",20%
64695154179,Diego,Gómez González,22,"3,5",10%,"0,9",20%,"4,7",30%,"2,1",20%,5,20%
36314113453,Diego María,Sánchez Hernández,24,"4,2",10%,"2,8",20%,"2,8",30%,"2,2",20%,"2,8",20%
41283078841,Sofía Sofía,González Fernández,22,3,10%,"4,3",20%,"0,2",30%,5,20%,"2,6",20%
65185834614,Ana,López Pérez,28,"0,1",10%,"4,9",20%,"1,3",30%,"2,5",20%,"4,9",20%
10374267543,Lucía,Fernández López,23,4,10%,"3,7",20%,4,30%,"0,2",20%,1,20%
34130148980,María,Martínez García,25,"3,6",10%,"2,1",20%,"3,8",30%,"0,2",20%,"2,5",20%
64053445316,Ana,García González,21,"3,7",10%,"1,2",20%,"0,4",30%,"0,9",20%,"1,4",20%
83843816900,Valentina Valentina,García Gómez,20,"2,9",10%,"4,5",20%,"3,8",30%,"0,2",20%,"4,7",20%
09038547651,Diego,Sánchez Pérez,21,"3,8",10%,"1,4",20%,"4,5",30%,"3,2",20%,"4,4",20%
86654032039,Ana Valentina,Pérez Martínez,20,"2,7",10%,"2,2",20%,"4,7",30%,0,20%,3,20%
69564776223,Pedro María,Pérez Fernández,23,"3,3",10%,4,20%,"3,8",30%,"2,8",20%,"3,8",20%
06910344113,Valentina,López Hernández,22,4,10%,"0,5",20%,"1,6",30%,"1,2",20%,"2,5",20%
66742905781,Sofía,Sánchez López,20,"4,2",10%,"1,5",20%,"3,1",30%,"1,9",20%,"2,3",20%
82049910385,Valentina,Fernández Martínez,24,"4,5",10%,"4,8",20%,"4,7",30%,"1,9",20%,"4,1",20%
37601087237,Lucía Sofía,Hernández López,23,"2,6",10%,"3,6",20%,"0,4",30%,"4,3",20%,"2,9",20%
43089448365,Ana,García Gómez,28,"4,8",10%,"2,6",20%,3,30%,"1,7",20%,"0,1",20%
81081556519,Carlos,González Rodríguez,18,"0,5",10%,"1,9",20%,"0,3",30%,"0,1",20%,"2,2",20%
72896690038,Sofía María,López Martínez,28,"0,1",10%,"2,6",20%,"4,7",30%,3,20%,"1,5",20%
11735077787,Sofía Ana,Rodríguez Gómez,26,"4,2",10%,"3,6",20%,"4,2",30%,"0,7",20%,"1,9",20%
19366229888,Sofía,García Pérez,28,"1,3",10%,"1,5",20%,"4,2",30%,"4,5",20%,4,20%
79518158930,Pedro Diego,Pérez Martínez,20,"1,2",10%,"3,3",20%,"0,3",30%,"3,7",20%,"3,9",20%
64629264986,Ana Valentina,López Rodríguez,26,"4,7",10%,"0,1",20%,"1,7",30%,"1,6",20%,"2,9",20%
67712207795,Carlos,González Fernández,23,"1,3",10%,"4,6",20%,"4,8",30%,"0,6",20%,"3,9",20%
26827930199,Ana Juan,Hernández García,20,"3,1",10%,0,20%,"1,5",30%,"2,5",20%,"1,7",20%
93131420740,Pedro María,López Pérez,26,"4,5",10%,"0,9",20%,"2,7",30%,"1,9",20%,"1,3",20%
15907694357,Carlos,Hernández Martínez,21,"3,3",10%,"2,1",20%,"2,2",30%,"3,2",20%,"3,7",20%
54944211345,Lucía,Martínez Hernández,22,"0,9",10%,"0,7",20%,"0,1",30%,3,20%,"1,7",20%
56029633648,Carlos Luis,García Sánchez,19,"3,5",10%,"1,8",20%,"2,1",30%,"1,1",20%,"0,1",20%
85939585261,Ana Pedro,Martínez Hernández,23,"0,3",10%,"2,4",20%,"0,9",30%,"4,9",20%,"0,7",20%
80640683287,Valentina María,Fernández Fernández,19,"3,3",10%,"1,9",20%,"1,2",30%,"3,2",20%,"3,3",20%
63219414911,Luis Lucía,García Sánchez,21,3,10%,"1,5",20%,"3,4",30%,"4,9",20%,"4,3",20%
42889239982,Valentina,Sánchez Fernández,25,"3,8",10%,"1,5",20%,"1,4",30%,"3,3",20%,"3,6",20%
38827597470,Lucía Lucía,Martínez García,19,"2,4",10%,4,20%,"3,5",30%,4,20%,"4,3",20%
81090987032,Valentina,Pérez Rodríguez,19,"2,7",10%,"3,7",20%,"2,9",30%,"3,3",20%,"3,4",20%
03244118193,Valentina Diego,Hernández Fernández,19,"0,2",10%,"3,8",20%,"2,6",30%,"3,1",20%,2,20%
92233755417,Juan Diego,Gómez López,28,"3,9",10%,"2,2",20%,"2,2",30%,"4,4",20%,"1,8",20%
66640409880,Juan Valentina,López Martínez,23,"1,7",10%,"3,4",20%,"0,7",30%,"4,8",20%,"1,5",20%
85092540543,Luis,Hernández García,26,"3,7",10%,5,20%,"4,5",30%,"2,4",20%,"3,1",20%
90237890495,Juan Sofía,López Pérez,28,"2,2",10%,"2,3",20%,"1,5",30%,"4,9",20%,"0,5",20%
92322257820,Diego Pedro,Rodríguez Rodríguez,22,"2,8",10%,"2,8",20%,"4,1",30%,"2,2",20%,0,20%
90916981132,Ana,Martínez Rodríguez,22,4,10%,"1,8",20%,"3,6",30%,"4,4",20%,"1,7",20%
17397323875,Valentina,González Pérez,19,"0,6",10%,"0,6",20%,"0,3",30%,"1,3",20%,"3,9",20%
63615150086,Sofía Juan,García Fernández,21,"2,8",10%,"2,9",20%,"2,2",30%,"4,4",20%,"1,9",20%
64247493477,Valentina,Gómez González,23,5,10%,"2,8",20%,"3,3",30%,"1,2",20%,"0,6",20%
31803771812,Sofía Diego,Gómez Hernández,27,"3,4",10%,"0,1",20%,"0,5",30%,"1,9",20%,"2,7",20%
11673228623,Sofía,López Gómez,28,"1,5",10%,"0,4",20%,5,30%,"0,5",20%,"3,2",20%
21171945886,Ana María,Sánchez García,23,2,10%,"3,1",20%,"3,5",30%,"2,3",20%,"3,8",20%
74580647404,Diego,Sánchez Gómez,22,"2,5",10%,"1,8",20%,"0,8",30%,"2,6",20%,"1,4",20%
82635779943,Juan,López Pérez,28,"3,3",10%,"4,2",20%,"4,8",30%,"2,5",20%,"3,8",20%
81864396582,Ana Juan,Pérez Rodríguez,19,"3,1",10%,"0,4",20%,"3,2",30%,"3,2",20%,"2,5",20%
51881301550,Sofía,Rodríguez Gómez,28,"4,7",10%,5,20%,"0,8",30%,"2,1",20%,"1,6",20%
44365761319,María,Pérez Hernández,20,"2,4",10%,"1,1",20%,"0,3",30%,"3,9",20%,0,20%
11101266074,Sofía Luis,García Fernández,24,"1,3",10%,"0,9",20%,"4,2",30%,"4,5",20%,"4,2",20%
63968432718,Valentina Ana,Martínez González,23,"0,6",10%,"3,3",20%,"0,6",30%,"2,1",20%,"0,6",20%
74232173551,Carlos,Martínez Rodríguez,23,"0,3",10%,"3,5",20%,"1,8",30%,"0,6",20%,"2,5",20%
26718380501,Luis,Pérez Sánchez,26,"1,6",10%,2,20%,"2,1",30%,"2,7",20%,"0,2",20%
89341517580,Pedro Lucía,Sánchez Sánchez,22,0,10%,"2,5",20%,"0,7",30%,"3,4",20%,"4,2",20%
56356446147,Luis,Martínez González,24,"2,7",10%,"3,2",20%,"1,9",30%,"0,2",20%,"1,3",20%
34837440189,Carlos,García Martínez,28,"4,8",10%,"0,2",20%,5,30%,"0,7",20%,"1,1",20%
65888825296,Lucía,Sánchez Martínez,19,"3,8",10%,"0,6",20%,"2,7",30%,"3,8",20%,"4,2",20%
94894424191,Pedro Carlos,López Martínez,28,"3,8",10%,"0,5",20%,"3,3",30%,"1,7",20%,3,20%
80255559139,Sofía,Sánchez López,25,"3,3",10%,"3,1",20%,"2,1",30%,"4,8",20%,"4,3",20%
13303749030,Luis Carlos,Martínez Rodríguez,27,"4,2",10%,"4,5",20%,"4,5",30%,"2,6",20%,5,20%
61528927672,Ana,López Hernández,25,1,10%,"4,8",20%,"1,2",30%,"2,7",20%,"2,9",20%
60096559734,Juan,Hernández López,24,"3,2",10%,"0,1",20%,"0,2",30%,"1,8",20%,"2,2",20%
72969690002,María,Sánchez Gómez,28,"1,5",10%,"3,4",20%,"1,4",30%,5,20%,"3,5",20%
94409850655,Luis María,Pérez Gómez,21,2,10%,"4,2",20%,"0,2",30%,"4,6",20%,"0,3",20%
76774070177,Valentina,González Sánchez,20,"3,8",10%,"3,8",20%,"1,6",30%,"4,6",20%,"4,5",20%
79235200389,Ana,Fernández Martínez,24,"2,5",10%,"2,8",20%,"0,2",30%,"0,9",20%,"2,8",20%
33088104396,Diego María,Martínez Fernández,21,"3,8",10%,"4,7",20%,4,30%,"0,4",20%,"1,8",20%
34278223384,Carlos Juan,Gómez Pérez,26,5,10%,"0,3",20%,"4,4",30%,"1,5",20%,"3,6",20%
42805300181,María Lucía,González Sánchez,21,"4,4",10%,"4,7",20%,"1,4",30%,"3,9",20%,"1,3",20%
82736715341,Carlos Juan,Sánchez Hernández,23,5,10%,"1,5",20%,4,30%,"2,3",20%,"2,7",20%
61872809710,Pedro Valentina,López González,27,"2,7",10%,"0,4",20%,"2,4",30%,"0,6",20%,"2,8",20%
87002857968,Sofía,Hernández Pérez,27,"3,1",10%,"4,4",20%,"0,8",30%,"1,9",20%,"0,4",20%
60164123579,Ana,Martínez López,24,"0,9",10%,"1,5",20%,"3,8",30%,"0,3",20%,"1,8",20%
52594377207,Pedro,Rodríguez Hernández,25,"4,3",10%,"2,5",20%,"4,2",30%,"2,9",20%,"2,3",20%
58786655343,Pedro Luis,Hernández Hernández,25,"1,8",10%,"2,8",20%,"0,9",30%,"3,7",20%,"4,1",20%
71250221411,Diego Luis,Gómez Sánchez,21,"0,5",10%,"3,8",20%,"1,2",30%,"2,1",20%,"4,1",20%
26717410886,Ana María,González Hernández,26,"1,8",10%,"0,6",20%,5,30%,2,20%,"2,4",20%
18104409791,Carlos,Hernández Rodríguez,21,5,10%,"3,4",20%,"2,9",30%,"2,7",20%,"0,5",20%
56954571991,Lucía,García Gómez,18,4,10%,"2,5",20%,"4,1",30%,"4,5",20%,"0,6",20%
25745954129,Valentina,González García,26,"0,3",10%,"4,1",20%,"1,2",30%,"3,4",20%,2,20%
77856055538,María María,López González,23,4,10%,"2,2",20%,"3,2",30%,"2,1",20%,"0,3",20%
03927063864,Juan María,Gómez Martínez,25,"4,4",10%,"1,8",20%,"4,8",30%,1,20%,"0,1",20%
97615259900,Carlos Luis,García García,18,"1,1",10%,"2,6",20%,"4,3",30%,"3,3",20%,"1,8",20%
78505155716,Ana María,González López,27,"2,3",10%,"1,7",20%,"3,7",30%,"2,5",20%,"3,7",20%
62333882776,Juan Diego,Gómez Rodríguez,24,"3,5",10%,"1,2",20%,1,30%,"3,8",20%,"3,7",20%
47939368608,María,Hernández Rodríguez,21,"0,4",10%,"4,2",20%,"0,1",30%,"3,4",20%,"0,4",20%
79812041377,Valentina,López Rodríguez,23,"1,9",10%,"3,1",20%,"3,8",30%,"3,5",20%,"4,2",20%
35734442376,Sofía Diego,Martínez Sánchez,25,"3,8",10%,"4,7",20%,"1,5",30%,"2,9",20%,"4,5",20%
60764406963,Diego Luis,González Hernández,19,"1,2",10%,"2,6",20%,"4,9",30%,5,20%,"1,6",20%
66330185295,Luis Ana,Hernández Pérez,27,"1,4",10%,"2,7",20%,"1,2",30%,"1,6",20%,"4,6",20%
65284912874,Juan,Rodríguez Gómez,20,"2,2",10%,"3,6",20%,"2,6",30%,5,20%,"0,3",20%
26051612487,María Juan,González Sánchez,24,"3,8",10%,"0,2",20%,"4,1",30%,"0,5",20%,"4,1",20%
17405236166,Luis Valentina,Martínez Rodríguez,18,"3,9",10%,"2,4",20%,"3,2",30%,"0,3",20%,"3,4",20%
71755692271,Valentina Juan,Sánchez Gómez,26,"4,9",10%,"3,5",20%,"2,4",30%,"3,7",20%,"3,3",20%
59375799190,Valentina,Sánchez Rodríguez,25,"4,4",10%,"1,4",20%,"3,8",30%,"4,2",20%,"1,9",20%
55112255774,Diego Carlos,Pérez Fernández,25,"4,8",10%,5,20%,"1,4",30%,"4,1",20%,"2,4",20%
89041237975,Pedro Diego,Hernández Pérez,28,"4,1",10%,2,20%,"1,4",30%,"2,6",20%,"1,5",20%
78737015242,María Juan,Pérez González,27,"4,2",10%,"3,1",20%,"2,2",30%,"1,8",20%,4,20%
20245206660,María,Fernández Fernández,21,"3,4",10%,"2,2",20%,"0,3",30%,"0,1",20%,3,20%
90987379701,Lucía Sofía,Gómez Sánchez,28,"0,1",10%,"1,7",20%,0,30%,"4,5",20%,"0,9",20%
42893605928,Valentina,González García,18,"1,7",10%,"0,2",20%,"1,2",30%,"3,2",20%,"2,7",20%
03609134150,Lucía Sofía,Gómez Martínez,18,"2,4",10%,"1,5",20%,"0,5",30%,"4,3",20%,"3,3",20%
23012560901,Carlos Sofía,Fernández Pérez,27,"2,9",10%,"4,2",20%,"3,9",30%,"3,8",20%,"0,5",20%
51389780486,Luis,Gómez Martínez,19,"2,6",10%,"4,2",20%,"0,9",30%,"1,9",20%,"1,9",20%
16840152933,Ana María,Sánchez Hernández,24,"4,6",10%,"0,8",20%,"2,4",30%,"4,6",20%,"2,8",20%
35739466684,Luis,Pérez Pérez,18,"0,5",10%,"0,9",20%,"3,8",30%,"0,1",20%,"3,8",20%
90719859123,María Carlos,Martínez López,28,"3,5",10%,"1,9",20%,"4,8",30%,"0,1",20%,2,20%
09342090237,Juan,Martínez López,19,"0,3",10%,1,20%,4,30%,"1,3",20%,"2,9",20%
09154164642,María,Pérez García,27,3,10%,"4,1",20%,"4,6",30%,"0,6",20%,5,20%
24820764910,Pedro Pedro,Martínez Hernández,28,"4,7",10%,"0,5",20%,"2,2",30%,"4,2",20%,5,20%
24228503716,Carlos,Rodríguez Martínez,19,"2,5",10%,"1,4",20%,"0,8",30%,"0,4",20%,"3,5",20%
10382097497,Lucía,García Sánchez,22,"3,2",10%,"2,2",20%,"1,4",30%,"2,3",20%,"0,6",20%
56929407943,Carlos Lucía,Rodríguez Martínez,22,1,10%,"0,8",20%,"1,5",30%,"4,9",20%,"4,3",20%
12274102433,Pedro Diego,Fernández Sánchez,23,"3,6",10%,"1,2",20%,"2,3",30%,"4,4",20%,"4,3",20%
66115379296,Sofía Luis,González González,24,"2,1",10%,"4,1",20%,"2,7",30%,"2,9",20%,"1,4",20%
74519509875,Luis,López Rodríguez,22,"2,9",10%,"2,2",20%,"1,9",30%,"3,6",20%,"4,9",20%
39906875895,Lucía Sofía,Hernández Rodríguez,20,"4,4",10%,"4,2",20%,"0,8",30%,"1,9",20%,"1,7",20%
79269879256,Pedro María,Hernández López,19,"3,3",10%,"1,1",20%,5,30%,5,20%,"1,2",20%
35667357352,Valentina María,González Gómez,21,1,10%,"2,2",20%,"3,3",30%,"4,2",20%,"4,5",20%
37138857327,Carlos María,Pérez González,19,0,10%,"1,9",20%,"2,1",30%,"4,9",20%,"0,5",20%
37521172831,Luis,García Martínez,26,"4,6",10%,1,20%,"1,2",30%,"3,7",20%,"2,9",20%
81762906824,Valentina Juan,Fernández Pérez,19,"1,2",10%,"3,1",20%,"1,3",30%,"3,4",20%,"0,5",20%
17999646047,Sofía,Sánchez López,19,"0,3",10%,"1,3",20%,"1,1",30%,"0,9",20%,"0,7",20%
61727162952,Pedro Lucía,García Sánchez,28,"2,9",10%,"2,7",20%,"4,8",30%,"2,3",20%,"4,8",20%
42502826635,Carlos Luis,García Sánchez,26,"3,1",10%,"2,5",20%,"3,9",30%,"3,3",20%,4,20%
46119663197,Luis,Pérez Pérez,26,"2,6",10%,"0,1",20%,"4,1",30%,"2,6",20%,"4,4",20%
05327271908,Sofía Ana,Pérez García,22,1,10%,"0,9",20%,"3,5",30%,"1,8",20%,"4,1",20%
68520118811,Ana,García Gómez,25,"2,9",10%,"1,1",20%,"1,8",30%,"4,3",20%,"0,8",20%
05302508745,Lucía Sofía,López Pérez,19,"1,8",10%,4,20%,"0,9",30%,"0,4",20%,0,20%
02297996680,María Juan,García Martínez,28,"1,9",10%,"3,2",20%,4,30%,"1,2",20%,"3,1",20%
14108003287,Diego,Rodríguez Hernández,25,5,10%,"2,9",20%,"3,4",30%,"3,4",20%,"2,4",20%
96709328886,María Valentina,Fernández Fernández,26,"1,1",10%,"1,6",20%,"1,4",30%,"1,1",20%,"3,2",20%
97000119214,María,Rodríguez Hernández,22,"2,2",10%,4,20%,"0,9",30%,"3,7",20%,"0,3",20%
42469890093,Valentina Valentina,Martínez Pérez,23,"4,6",10%,"3,2",20%,1,30%,"1,4",20%,"4,2",20%
39997714452,Luis Pedro,Gómez Martínez,18,"0,1",10%,"1,2",20%,"2,8",30%,"1,3",20%,"4,1",20%
14457735443,Valentina María,Pérez López,26,"2,6",10%,"3,9",20%,"1,5",30%,"4,6",20%,"3,1",20%
42921590629,Lucía Pedro,López González,27,"1,1",10%,"0,3",20%,"3,5",30%,"0,8",20%,"3,7",20%
72388469894,Luis,Hernández Rodríguez,18,"1,3",10%,"1,2",20%,"0,2",30%,"1,2",20%,"2,4",20%
17551164246,Sofía,González Rodríguez,27,"4,4",10%,3,20%,"4,7",30%,"2,9",20%,"1,3",20%
26272851484,Pedro Diego,Hernández Gómez,28,"3,9",10%,"4,9",20%,"4,6",30%,"2,6",20%,"0,5",20%
83585985247,Carlos Ana,Rodríguez Sánchez,20,"4,6",10%,"2,8",20%,"3,5",30%,"4,4",20%,"3,4",20%
87679402773,Valentina,González Gómez,20,"0,6",10%,"1,2",20%,"0,2",30%,"4,3",20%,1,20%
09603244136,Carlos María,López Pérez,21,"4,2",10%,"0,4",20%,"0,3",30%,"1,6",20%,"0,5",20%
69842510962,Carlos,Sánchez Sánchez,20,5,10%,"3,2",20%,"2,2",30%,"2,3",20%,"1,4",20%
53595396438,María María,Fernández Rodríguez,19,3,10%,"1,7",20%,"3,4",30%,"4,9",20%,"2,7",20%
58640621461,María,García Hernández,25,"3,7",10%,"1,9",20%,4,30%,"1,8",20%,"3,3",20%
32128411805,María Luis,Hernández Fernández,20,"4,7",10%,"2,9",20%,"0,2",30%,5,20%,"3,8",20%
51183173733,Juan,González García,18,"1,8",10%,"1,8",20%,"0,3",30%,"1,3",20%,"4,7",20%
46850927447,Sofía,Pérez Hernández,21,"3,1",10%,"4,6",20%,"1,5",30%,"2,3",20%,"2,2",20%
75355769814,Pedro,González García,22,2,10%,"3,3",20%,"1,4",30%,5,20%,"1,7",20%
65464463982,Juan,Gómez Martínez,18,2,10%,"1,9",20%,"3,2",30%,"3,2",20%,"3,7",20%
65834567427,Diego Valentina,Fernández Rodríguez,19,"3,5",10%,"1,5",20%,2,30%,"1,4",20%,"3,6",20%
88949067912,Luis,Fernández Pérez,20,"0,4",10%,"3,2",20%,"0,7",30%,"4,4",20%,4,20%
12367564882,Diego,Sánchez Gómez,27,"1,3",10%,5,20%,"1,8",30%,"4,3",20%,5,20%
82703123573,Valentina María,García Pérez,19,"0,9",10%,"0,1",20%,"1,5",30%,"1,1",20%,3,20%
49856989768,Sofía,González Sánchez,21,"0,7",10%,"3,8",20%,"0,5",30%,"0,4",20%,"0,9",20%
74087295444,Lucía Pedro,Hernández Pérez,25,"2,3",10%,"1,8",20%,"4,3",30%,"2,2",20%,"1,8",20%
29617182157,Lucía,Rodríguez Sánchez,21,"0,1",10%,"0,5",20%,"3,8",30%,"0,2",20%,"4,6",20%
85597126988,Pedro,Pérez Hernández,27,5,10%,"2,3",20%,"1,2",30%,"2,2",20%,2,20%
33160795438,Carlos Ana,García Gómez,26,"3,9",10%,"4,1",20%,1,30%,"3,5",20%,"4,7",20%
19536037854,Luis Sofía,Fernández Rodríguez,19,"3,6",10%,"3,5",20%,"0,3",30%,"0,8",20%,0,20%
